subj_idx,date,trialnum,stim,response,rt
415,2017-11-14,17,1,1,6.25
415,2017-11-14,18,1,1,0.86
415,2017-11-14,19,2,0,8.97
415,2017-11-14,20,2,1,6.65
415,2017-11-14,21,1,1,1.48
415,2017-11-14,22,1,1,0.61
415,2017-11-14,23,1,0,7.06
415,2017-11-14,24,1,1,7.75
415,2017-11-14,25,2,0,13.86
415,2017-11-14,26,1,1,2.91
415,2017-11-14,27,1,1,1.16
415,2017-11-14,28,1,0,4.02
415,2017-11-14,29,1,1,12.53
415,2017-11-14,30,2,0,1.48
415,2017-11-14,31,2,1,0.89
415,2017-11-14,32,1,1,4.4
415,2017-11-14,33,1,1,0.31
415,2017-11-14,34,2,1,3.04
415,2017-11-14,35,2,1,2.63
415,2017-11-14,36,2,1,0.96
415,2017-11-14,37,1,0,6.63
415,2017-11-14,38,1,1,8.42
415,2017-11-14,39,2,1,4
415,2017-11-14,40,2,0,4.05
415,2017-11-14,41,2,1,6.26
415,2017-11-14,42,1,1,0.32
415,2017-11-14,43,2,1,14.6
415,2017-11-14,44,2,1,19.4
415,2017-11-14,45,2,1,22.09
415,2017-11-14,46,1,0,69.03
415,2017-11-14,48,2,1,88.98
415,2017-11-14,49,2,1,2.09
415,2017-11-14,51,1,0,78.71
415,2017-11-15,1,1,0,1.47
415,2017-11-15,2,2,1,42.38
415,2017-11-15,3,2,1,2.01
415,2017-11-15,4,2,1,2.15
415,2017-11-15,5,2,0,8.58
415,2017-11-15,6,2,1,3.15
415,2017-11-15,7,1,1,5.24
415,2017-11-15,8,1,1,2.95
415,2017-11-15,9,1,0,3.9
415,2017-11-15,10,1,1,1.14
415,2017-11-15,11,1,1,4.17
415,2017-11-15,12,2,1,16.23
415,2017-11-15,13,1,1,2.57
415,2017-11-15,14,2,0,17.37
415,2017-11-15,15,2,1,1.13
415,2017-11-15,16,2,1,4.37
415,2017-11-15,17,2,1,3.34
415,2017-11-15,18,2,0,5.88
415,2017-11-15,19,1,0,2.97
415,2017-11-15,20,2,1,54.6
415,2017-11-15,21,1,0,11.3
415,2017-11-15,22,1,1,6.18
415,2017-11-15,23,2,1,2.89
415,2017-11-15,24,2,1,1.91
415,2017-11-15,25,1,1,0.14
415,2017-11-15,26,1,1,1.74
415,2017-11-15,27,2,0,9.68
415,2017-11-15,28,2,1,10.69
415,2017-11-15,29,2,1,1.2
415,2017-11-15,30,1,1,0.15
415,2017-11-15,31,2,1,13.17
415,2017-11-15,32,2,1,0.56
415,2017-11-15,33,2,0,4.96
415,2017-11-15,34,1,1,4.64
415,2017-11-15,35,1,1,1.55
415,2017-11-15,36,2,0,14.34
415,2017-11-15,37,1,1,12.93
415,2017-11-15,38,1,1,0.92
415,2017-11-15,39,2,0,13.64
415,2017-11-15,40,2,1,2.39
415,2017-11-15,41,1,1,1.25
415,2017-11-15,42,1,1,0.11
415,2017-11-15,43,2,0,10.19
415,2017-11-15,44,2,1,2.63
415,2017-11-15,47,1,1,1.64
415,2017-11-15,49,1,1,3.93
415,2017-11-15,52,1,1,0.58
415,2017-11-16,1,1,0,4.65
415,2017-11-16,2,2,1,50.34
415,2017-11-16,3,2,1,4.1
415,2017-11-16,4,2,1,5.17
415,2017-11-16,5,2,1,5.56
415,2017-11-16,6,2,1,1.29
415,2017-11-16,7,1,0,104.08
415,2017-11-16,9,1,1,42.76
415,2017-11-16,10,1,0,4.96
415,2017-11-16,11,1,0,11.18
415,2017-11-16,12,2,1,91.32
415,2017-11-16,13,1,0,33.44
415,2017-11-16,14,2,1,54.04
415,2017-11-16,15,2,1,18.55
415,2017-11-16,17,2,1,45.8
415,2017-11-16,18,2,1,2.19
415,2017-11-16,19,1,0,135.61
415,2017-11-16,20,2,1,45.14
415,2017-11-16,21,1,0,15.39
415,2017-11-16,22,1,0,3.22
415,2017-11-16,23,2,1,86.28
415,2017-11-16,24,2,1,10.38
415,2017-11-16,26,1,0,79.59
415,2017-11-16,28,2,1,126.06
415,2017-11-16,29,2,1,15.36
415,2017-11-16,30,1,0,84.39
415,2017-11-16,31,2,1,49.79
415,2017-11-16,32,2,1,4.61
415,2017-11-16,33,2,1,2.36
415,2017-11-16,34,1,0,61.37
415,2017-11-16,35,1,0,0.17
415,2017-11-16,36,2,1,82.37
415,2017-11-16,37,1,0,20.28
415,2017-11-16,39,2,1,50.14
415,2017-11-16,40,2,1,8.04
415,2017-11-16,41,1,0,86.93
415,2017-11-16,42,1,0,13.97
415,2017-11-16,43,2,1,83.57
415,2017-11-16,44,2,1,16.68
415,2017-11-16,49,1,0,85.96
415,2017-11-16,52,1,0,4.62
415,2017-11-17,1,1,0,7.75
415,2017-11-17,2,2,1,43.37
415,2017-11-17,3,2,1,2.32
415,2017-11-17,4,2,1,1.86
415,2017-11-17,5,2,1,0.5
415,2017-11-17,6,2,1,5.14
415,2017-11-17,7,1,0,73.87
415,2017-11-17,8,1,0,18.04
415,2017-11-17,9,2,1,91.33
415,2017-11-17,10,1,0,34.08
415,2017-11-17,11,2,1,51.16
415,2017-11-17,12,2,1,14.11
415,2017-11-17,13,2,1,11.38
415,2017-11-17,15,1,0,132.76
415,2017-11-17,16,2,1,89.9
415,2017-11-17,19,2,1,94.76
415,2017-11-17,20,2,1,13.4
415,2017-11-17,21,2,1,21.09
415,2017-11-17,22,1,0,196.06
415,2017-11-17,25,1,0,90.07
415,2017-11-17,26,1,0,15.35
415,2017-11-17,27,1,0,2.8
415,2017-11-17,28,1,0,17.78
415,2017-11-17,29,2,1,295.36
415,2017-11-17,30,2,1,3.49
415,2017-11-17,31,2,1,8.84
415,2017-11-17,32,1,0,58.24
415,2017-11-17,33,2,1,48.2
415,2017-11-17,34,1,0,38.91
415,2017-11-17,35,2,1,43.11
415,2017-11-17,36,2,1,7.57
415,2017-11-17,37,2,1,6
415,2017-11-17,39,2,1,45.02
415,2017-11-17,41,2,1,54.54
415,2017-11-17,42,2,1,1.8
415,2017-11-17,43,2,1,2.49
415,2017-11-17,44,1,0,201.94
415,2017-11-17,45,1,0,10.55
415,2017-11-17,46,1,0,4.79
415,2017-11-17,52,1,0,19.74
415,2017-11-20,1,2,1,4.08
415,2017-11-20,2,2,1,2.79
415,2017-11-20,6,1,0,111.58
415,2017-11-20,9,1,0,53.72
415,2017-11-20,11,2,1,210.81
415,2017-11-20,12,2,1,1.39
415,2017-11-20,15,2,1,55.9
415,2017-11-20,22,2,1,169.28
415,2017-11-20,25,2,1,61.48
415,2017-11-20,28,1,0,431.64
415,2017-11-20,29,2,1,82.15
415,2017-11-20,31,2,1,29.91
415,2017-11-20,32,2,1,13.74
415,2017-11-20,34,1,0,113.07
415,2017-11-20,35,2,1,57.73
415,2017-11-20,38,2,1,52.39
415,2017-11-20,39,2,1,4.87
415,2017-11-20,40,1,0,103.38
415,2017-11-20,41,1,0,1.86
415,2017-11-20,42,1,0,2.74
415,2017-11-20,43,2,1,88.82
415,2017-11-20,45,2,1,31.86
415,2017-11-21,1,1,0,8.34
415,2017-11-21,2,2,1,41.07
415,2017-11-21,3,1,0,27.26
415,2017-11-21,4,2,1,26.31
415,2017-11-21,5,1,0,18.9
415,2017-11-21,6,2,1,30.02
415,2017-11-21,7,1,0,16.08
415,2017-11-21,8,2,1,32.45
415,2017-11-21,9,2,1,8.32
415,2017-11-21,10,2,1,12.86
415,2017-11-21,12,1,0,88.9
415,2017-11-21,14,2,1,78.93
415,2017-11-21,15,2,1,3.79
415,2017-11-21,16,1,0,57.66
415,2017-11-21,17,2,1,29.59
415,2017-11-21,18,2,1,8.62
415,2017-11-21,19,1,0,42.77
415,2017-11-21,21,1,0,35.62
415,2017-11-21,25,2,1,162.06
415,2017-11-21,27,2,1,35.13
415,2017-11-21,28,2,1,6.93
415,2017-11-21,30,2,1,35.76
415,2017-11-21,31,2,1,0.74
415,2017-11-21,32,1,0,223.38
415,2017-11-21,33,2,1,32.26
415,2017-11-21,34,2,1,6.67
415,2017-11-21,35,2,1,2.82
415,2017-11-21,38,1,0,112.38
415,2017-11-21,39,2,1,89.12
415,2017-11-21,40,1,0,36.35
415,2017-11-21,42,1,0,35.51
415,2017-11-21,44,2,1,117.32
415,2017-11-21,46,2,1,37.81
415,2017-11-21,47,1,0,104.46
415,2017-11-22,1,1,0,5.96
415,2017-11-22,2,1,0,3.68
415,2017-11-22,3,1,0,13.28
415,2017-11-22,4,1,0,2.17
415,2017-11-22,6,1,0,28.72
415,2017-11-22,7,2,1,161.19
415,2017-11-22,8,1,0,26.82
415,2017-11-22,9,1,0,4.89
415,2017-11-22,10,1,0,12.8
415,2017-11-22,11,1,0,2.88
415,2017-11-22,13,2,1,141.05
415,2017-11-22,14,2,1,3.06
415,2017-11-22,15,1,0,65.6
415,2017-11-22,17,2,1,55.91
415,2017-11-22,18,2,1,3.12
415,2017-11-22,19,2,1,14.19
415,2017-11-22,20,1,0,82.99
415,2017-11-22,21,2,1,33.9
415,2017-11-22,22,1,0,28.69
415,2017-11-22,23,1,0,1.72
415,2017-11-22,24,1,0,7.83
415,2017-11-22,25,2,1,80.13
415,2017-11-22,26,1,0,16.08
415,2017-11-22,27,2,1,33.6
415,2017-11-22,28,2,1,14.24
415,2017-11-22,31,2,1,55.01
415,2017-11-22,32,2,1,3
415,2017-11-22,34,2,1,40.58
415,2017-11-22,35,1,0,180.3
415,2017-11-22,36,2,1,35.98
415,2017-11-22,37,2,1,12.12
415,2017-11-22,38,2,1,5.85
415,2017-11-22,39,1,0,72.68
415,2017-11-22,40,1,0,2.01
415,2017-11-22,41,1,0,4.71
415,2017-11-22,42,2,1,80.62
415,2017-11-22,43,2,1,2.96
415,2017-11-22,44,2,1,14.3
415,2017-11-22,45,2,1,14.83
415,2017-11-22,46,2,1,4.97
415,2017-11-22,49,2,1,41.28
415,2017-11-22,50,2,1,8.89
415,2017-11-23,1,1,0,7.69
415,2017-11-23,2,2,1,33.88
415,2017-11-23,3,2,1,10.97
415,2017-11-23,4,1,0,45.89
415,2017-11-23,5,1,0,3.9
415,2017-11-23,6,2,1,65
415,2017-11-23,8,1,0,51.13
415,2017-11-23,9,2,1,63.81
415,2017-11-23,10,2,1,1.12
415,2017-11-23,11,1,0,45.02
415,2017-11-23,12,1,0,0.88
415,2017-11-23,13,1,0,4.69
415,2017-11-23,14,1,0,4.78
415,2017-11-23,15,2,1,107.52
415,2017-11-23,16,2,1,4.67
415,2017-11-23,17,2,1,5.97
415,2017-11-23,18,1,0,48.01
415,2017-11-23,19,1,0,7.14
415,2017-11-23,20,2,1,55.31
415,2017-11-23,21,2,1,12.84
415,2017-11-23,22,1,0,44.47
415,2017-11-23,23,1,0,8.55
415,2017-11-23,24,2,1,59.38
415,2017-11-23,25,1,0,21.4
415,2017-11-23,26,1,0,7.25
415,2017-11-23,27,2,1,55.89
415,2017-11-23,28,2,1,14.99
415,2017-11-23,29,2,1,2.85
415,2017-11-23,35,2,1,135.31
415,2017-11-23,40,1,0,307.97
415,2017-11-23,41,2,1,132.85
415,2017-11-24,1,2,1,13.83
415,2017-11-24,2,1,0,27.3
415,2017-11-24,3,1,0,9.58
415,2017-11-24,4,2,1,55.51
415,2017-11-24,6,1,0,44.71
415,2017-11-24,7,1,0,10.42
415,2017-11-24,8,1,0,1.84
415,2017-11-24,9,1,0,4.78
415,2017-11-24,10,1,0,9.11
415,2017-11-24,11,2,1,165.34
415,2017-11-24,12,2,1,0.79
415,2017-11-24,13,1,0,34.33
415,2017-11-24,14,2,1,26.3
415,2017-11-24,15,2,1,1.31
415,2017-11-24,16,2,1,1.69
415,2017-11-24,17,2,1,1.98
415,2017-11-24,19,1,0,86.95
415,2017-11-24,21,1,0,33.43
415,2017-11-24,22,2,1,108.9
415,2017-11-24,23,2,1,5.67
415,2017-11-24,24,2,1,3.26
415,2017-11-24,25,2,1,1.57
415,2017-11-24,26,1,0,60.45
415,2017-11-24,27,1,0,3.18
415,2017-11-24,28,2,1,58.48
415,2017-11-24,31,2,1,66.46
415,2017-11-24,32,1,0,103.83
415,2017-11-24,33,2,1,30.89
415,2017-11-24,34,2,1,4.96
415,2017-11-24,35,1,0,39.71
415,2017-11-24,36,2,1,31.02
415,2017-11-24,38,2,1,38.24
415,2017-11-24,39,2,1,14.2
415,2017-11-24,41,1,0,118.62
415,2017-11-24,42,1,0,2.42
415,2017-11-24,44,2,1,110.51
415,2017-11-24,45,2,1,4.61
415,2017-11-24,46,1,0,73.14
415,2017-11-24,47,2,1,31.66
415,2017-11-24,51,1,0,28.03
415,2017-11-24,1,2,0,
415,2017-11-25,2,1,0,39.97
415,2017-11-25,3,1,0,1.42
415,2017-11-25,4,2,1,78.51
415,2017-11-25,5,2,1,3.42
415,2017-11-25,6,1,0,30.53
415,2017-11-25,7,2,1,28.37
415,2017-11-25,8,2,1,2.01
415,2017-11-25,10,2,1,30.11
415,2017-11-25,11,2,1,3.01
415,2017-11-25,12,2,1,0.74
415,2017-11-25,13,2,1,4.84
415,2017-11-25,14,1,0,114.17
415,2017-11-25,16,2,1,60.51
415,2017-11-25,17,2,1,4.12
415,2017-11-25,19,2,1,31.26
415,2017-11-25,21,2,1,30.62
415,2017-11-25,22,2,1,9.79
415,2017-11-25,24,2,1,35.2
415,2017-11-25,25,1,0,215.39
415,2017-11-25,26,2,1,34.25
415,2017-11-25,28,2,1,30.02
415,2017-11-25,29,2,1,3.8
415,2017-11-25,31,2,1,37.75
415,2017-11-25,32,2,1,5.96
415,2017-11-25,33,2,1,7.52
415,2017-11-25,34,2,1,4.28
415,2017-11-25,35,1,0,188.49
415,2017-11-25,37,2,1,58.48
415,2017-11-25,38,2,1,3.2
415,2017-11-25,39,2,1,6.77
415,2017-11-26,1,2,1,7.26
415,2017-11-26,2,2,1,4.76
415,2017-11-26,3,1,1,2.41
415,2017-11-26,4,2,0,50.48
415,2017-11-26,5,2,1,28.29
415,2017-11-26,7,1,0,42.16
415,2017-11-26,8,2,1,53.76
415,2017-11-26,9,1,0,13.87
415,2017-11-26,10,2,1,29.92
415,2017-11-26,12,1,1,26.18
415,2017-11-26,13,2,1,0.82
415,2017-11-26,14,1,0,4.32
415,2017-11-26,15,1,1,1.88
415,2017-11-26,16,2,1,0.23
415,2017-11-26,17,2,1,3.33
415,2017-11-26,18,1,1,0.58
415,2017-11-26,19,1,1,0.33
415,2017-11-26,20,2,0,63.67
415,2017-11-26,21,1,1,32.08
415,2017-11-26,22,1,1,5.36
415,2017-11-26,23,1,1,0.62
415,2017-11-26,24,2,1,3.78
415,2017-11-26,25,2,0,4.84
415,2017-11-26,26,1,1,0.73
415,2017-11-26,27,1,1,0.42
415,2017-11-26,28,1,1,0.76
415,2017-11-26,29,2,0,7.84
415,2017-11-26,30,1,1,0.12
415,2017-11-26,31,1,0,2.33
415,2017-11-26,32,2,1,0.32
415,2017-11-26,33,1,1,0.1
415,2017-11-26,34,1,1,0.88
415,2017-11-26,35,1,1,1.5
415,2017-11-26,36,2,0,37.42
415,2017-11-26,37,2,1,0.23
415,2017-11-26,38,1,1,0.67
415,2017-11-26,39,2,0,5.73
415,2017-11-26,40,1,1,1.12
415,2017-11-26,41,2,0,6.95
415,2017-11-26,42,2,1,0.55
415,2017-11-26,43,2,1,0.42
415,2017-11-26,44,1,1,7.93
415,2017-11-26,45,2,1,0.53
415,2017-11-26,46,2,1,2.06
415,2017-11-26,47,2,1,0.2
415,2017-11-26,48,1,1,3.45
415,2017-11-26,49,1,1,1.04
415,2017-11-26,50,1,1,1.42
415,2017-11-27,1,2,1,0.09
415,2017-11-27,2,1,0,11.44
415,2017-11-27,3,1,0,8.76
415,2017-11-27,4,2,1,44.44
415,2017-11-27,5,2,1,5.18
415,2017-11-27,6,2,1,3.1
415,2017-11-27,7,2,1,3
415,2017-11-27,9,2,1,21.96
415,2017-11-27,10,2,1,5.49
415,2017-11-27,14,2,1,67.38
415,2017-11-27,15,1,0,188.7
415,2017-11-27,16,2,1,24.24
415,2017-11-27,17,1,0,18.14
415,2017-11-27,18,1,0,4.3
415,2017-11-27,19,2,1,44.52
415,2017-11-27,20,2,1,1.72
415,2017-11-27,21,2,1,0.84
415,2017-11-27,22,1,0,42.67
415,2017-11-27,23,1,0,2.66
415,2017-11-27,25,1,0,25.93
415,2017-11-27,26,2,1,94.31
415,2017-11-27,27,2,1,4.49
415,2017-11-27,28,1,0,43.02
415,2017-11-27,29,1,0,5.26
415,2017-11-27,30,1,0,0.19
415,2017-11-27,31,2,1,67.19
415,2017-11-27,35,2,1,69.51
415,2017-11-28,2,2,1,30.36
415,2017-11-28,3,2,1,2.56
415,2017-11-28,4,1,0,63.74
415,2017-11-28,5,2,1,26.28
415,2017-11-28,6,1,0,19.36
415,2017-11-28,7,2,1,24.94
415,2017-11-28,8,2,1,0.87
415,2017-11-28,9,1,0,27.55
415,2017-11-28,10,2,1,24
415,2017-11-28,12,2,1,24.28
415,2017-11-28,15,1,0,92.12
415,2017-11-28,16,1,0,3.22
415,2017-11-28,17,2,1,93.89
415,2017-11-28,18,2,1,2.96
415,2017-11-28,19,2,1,1.53
415,2017-11-28,20,1,0,47.36
415,2017-11-28,22,1,0,24.48
415,2017-11-28,23,2,1,63.98
415,2017-11-28,29,1,0,122.61
415,2017-11-28,30,1,0,2.39
415,2017-11-28,31,2,1,152.9
415,2017-11-28,33,1,0,37.62
415,2017-11-28,37,2,1,115.43
415,2017-11-28,38,1,0,90.84
415,2017-11-28,39,2,1,25.8
415,2017-11-28,40,1,0,22.89
415,2017-11-28,42,2,1,43.97
415,2017-11-28,43,2,1,9.16
415,2017-11-28,44,1,0,54.59
415,2017-11-29,1,2,1,0.7
415,2017-11-29,2,2,1,1.51
415,2017-11-29,4,1,0,48.16
415,2017-11-29,5,2,1,48.21
415,2017-11-29,6,2,1,0.99
415,2017-11-29,8,2,1,30.3
415,2017-11-29,9,2,1,8.25
415,2017-11-29,11,1,0,114.4
415,2017-11-29,12,2,1,43.81
415,2017-11-29,14,2,1,22.9
415,2017-11-29,19,2,1,89.8
415,2017-11-29,21,2,1,22.06
415,2017-11-29,24,1,0,231.83
415,2017-11-29,25,1,0,1.16
415,2017-11-29,26,2,1,86.38
415,2017-11-29,30,2,1,69.76
415,2017-11-29,31,2,1,2.48
415,2017-11-29,32,1,0,107.22
415,2017-11-29,35,2,1,69.56
415,2017-11-29,38,1,0,103.26
415,2017-11-29,40,1,0,23.14
415,2017-11-29,42,2,1,127.88
415,2017-11-29,43,2,1,7.18
415,2017-11-29,46,1,0,93.85
415,2017-11-29,47,2,1,68.19
415,2017-11-29,48,2,1,2.26
416,2017-11-11,2,2,1,42.25
416,2017-11-11,3,1,1,2.78
416,2017-11-11,4,1,1,3.12
416,2017-11-11,5,1,1,0.35
416,2017-11-11,6,2,0,96.98
416,2017-11-11,7,2,1,42.54
416,2017-11-11,8,1,1,2.5
416,2017-11-11,9,1,1,4.33
416,2017-11-11,10,1,0,66.27
416,2017-11-11,11,1,1,41.65
416,2017-11-11,12,2,0,11.56
416,2017-11-11,13,1,1,41.45
416,2017-11-11,14,2,0,19.32
416,2017-11-11,15,2,1,2.76
416,2017-11-11,16,1,1,2.21
416,2017-11-11,17,2,1,3.3
416,2017-11-11,18,2,1,4.44
416,2017-11-11,19,2,1,1.56
416,2017-11-11,20,2,0,28.59
416,2017-11-11,21,2,1,44.78
416,2017-11-11,22,1,1,6.91
416,2017-11-11,23,1,1,6.51
416,2017-11-11,25,2,1,42.53
416,2017-11-11,26,2,1,1.47
416,2017-11-11,27,2,0,4.28
416,2017-11-11,28,2,1,3.41
416,2017-11-11,29,2,1,0.86
416,2017-11-11,30,1,1,2.01
416,2017-11-11,31,1,1,4.03
416,2017-11-11,32,1,1,10.3
416,2017-11-11,33,2,0,16.8
416,2017-11-11,34,1,1,1.14
416,2017-11-11,35,1,1,7.28
416,2017-11-11,36,2,0,24.48
416,2017-11-11,37,2,1,1
416,2017-11-11,38,2,1,6.33
416,2017-11-11,39,2,1,1.13
416,2017-11-11,40,1,1,3.91
416,2017-11-11,41,1,1,4.52
416,2017-11-11,42,1,1,0.65
416,2017-11-11,43,2,0,15.05
416,2017-11-11,44,2,0,2.25
416,2017-11-11,45,1,1,43.73
416,2017-11-11,46,1,1,1.95
416,2017-11-11,47,2,0,11.82
416,2017-11-11,48,1,1,1.67
416,2017-11-11,49,1,1,1.99
416,2017-11-11,52,1,1,2.94
416,2017-11-12,1,1,0,11.82
416,2017-11-12,2,2,1,46.21
416,2017-11-12,3,1,0,23.04
416,2017-11-12,4,1,0,7.79
416,2017-11-12,5,2,1,0.6
416,2017-11-12,6,2,1,4.79
416,2017-11-12,7,2,1,7.16
416,2017-11-12,8,1,0,22.7
416,2017-11-12,9,2,1,14.6
416,2017-11-12,10,1,1,16.4
416,2017-11-12,11,2,0,24.5
416,2017-11-12,12,2,0,1.96
416,2017-11-12,13,1,0,3.53
416,2017-11-12,14,2,1,84.69
416,2017-11-12,15,1,1,6.2
416,2017-11-12,16,2,1,0.49
416,2017-11-12,17,2,1,7.8
416,2017-11-12,18,2,0,15.15
416,2017-11-12,19,2,1,3.43
416,2017-11-12,20,1,1,13.01
416,2017-11-12,21,2,0,13.11
416,2017-11-12,22,2,1,2.9
416,2017-11-12,23,2,1,0.45
416,2017-11-12,24,2,0,10.7
416,2017-11-12,25,2,1,0.34
416,2017-11-12,26,2,1,3.39
416,2017-11-12,27,1,1,2.32
416,2017-11-12,28,2,0,15.58
416,2017-11-12,29,2,0,0.69
416,2017-11-12,30,1,1,9.89
416,2017-11-12,31,2,1,3.5
416,2017-11-12,32,2,1,8.12
416,2017-11-12,33,2,0,4.37
416,2017-11-12,34,2,1,3.31
416,2017-11-12,35,1,1,0.86
416,2017-11-12,36,2,1,17.32
416,2017-11-12,38,1,0,6.86
416,2017-11-12,39,1,1,2.2
416,2017-11-12,42,1,1,3.03
416,2017-11-12,43,1,1,7.17
416,2017-11-12,44,1,0,9.29
416,2017-11-12,45,1,1,0.87
416,2017-11-12,46,1,1,13.33
416,2017-11-12,49,1,1,1.22
416,2017-11-12,50,1,1,0.37
416,2017-11-13,1,1,0,6.55
416,2017-11-13,2,2,1,63.45
416,2017-11-13,3,2,1,4.77
416,2017-11-13,4,2,1,7.2
416,2017-11-13,5,2,1,5.35
416,2017-11-13,6,2,1,0.67
416,2017-11-13,7,1,0,96.34
416,2017-11-13,8,1,0,1.92
416,2017-11-13,9,1,1,92.3
416,2017-11-13,10,1,1,9.93
416,2017-11-13,11,1,0,12.57
416,2017-11-13,12,2,1,3.67
416,2017-11-13,13,1,1,28.99
416,2017-11-13,14,2,1,5.68
416,2017-11-13,15,2,0,8.48
416,2017-11-13,16,2,1,1.3
416,2017-11-13,17,2,1,7.57
416,2017-11-13,18,2,0,10.05
416,2017-11-13,19,1,1,2.27
416,2017-11-13,20,2,1,2.99
416,2017-11-13,21,1,1,2.6
416,2017-11-13,22,1,1,0.72
416,2017-11-13,23,2,0,43.75
416,2017-11-13,24,2,1,2.45
416,2017-11-13,25,1,1,2.31
416,2017-11-13,26,1,0,5.95
416,2017-11-13,27,2,1,0.69
416,2017-11-13,28,2,1,23.26
416,2017-11-13,29,2,0,14.56
416,2017-11-13,30,1,1,6.03
416,2017-11-13,31,2,0,10.76
416,2017-11-13,32,2,1,3.83
416,2017-11-13,33,2,0,17.86
416,2017-11-13,34,1,0,6.96
416,2017-11-13,35,1,0,24.96
416,2017-11-13,36,2,1,126.6
416,2017-11-13,37,1,0,20.54
416,2017-11-13,38,1,1,2.95
416,2017-11-13,39,2,1,28.36
416,2017-11-13,40,2,1,2.65
416,2017-11-13,41,1,1,10.76
416,2017-11-13,42,1,1,1.06
416,2017-11-13,43,2,1,14.71
416,2017-11-13,44,2,1,14.66
416,2017-11-13,47,1,0,29.21
416,2017-11-13,49,1,1,0.2
416,2017-11-13,52,1,1,0.06
416,2017-11-14,1,1,0,0.42
416,2017-11-14,2,2,1,44.14
416,2017-11-14,3,2,1,5.98
416,2017-11-14,4,2,1,1.52
416,2017-11-14,5,2,1,1.3
416,2017-11-14,6,1,1,1.29
416,2017-11-14,7,1,1,0.39
416,2017-11-14,8,1,0,14.77
416,2017-11-14,9,2,1,5.32
416,2017-11-14,10,1,1,4.26
416,2017-11-14,11,2,1,0.35
416,2017-11-14,12,2,1,10.91
416,2017-11-14,13,1,0,12.95
416,2017-11-14,14,2,1,4.76
416,2017-11-14,15,1,1,9.03
416,2017-11-14,16,2,0,10.2
416,2017-11-14,17,2,1,3.68
416,2017-11-14,18,2,1,1.28
416,2017-11-14,19,2,1,3.52
416,2017-11-14,20,2,1,0.59
416,2017-11-14,21,1,0,11.05
416,2017-11-14,22,2,1,0.21
416,2017-11-14,23,2,1,16.41
416,2017-11-14,24,1,1,14.76
416,2017-11-14,25,2,1,5.11
416,2017-11-14,26,1,1,0.56
416,2017-11-14,27,2,0,13.09
416,2017-11-14,28,1,1,1.81
416,2017-11-14,29,2,0,11.73
416,2017-11-14,30,2,1,4.06
416,2017-11-14,31,2,1,24.23
416,2017-11-14,32,2,1,14.73
416,2017-11-14,33,2,1,2.25
416,2017-11-14,34,1,0,44.27
416,2017-11-14,35,2,1,0.84
416,2017-11-14,36,2,1,2.99
416,2017-11-14,37,1,1,1.37
416,2017-11-14,38,2,0,12.59
416,2017-11-14,40,1,1,43.35
416,2017-11-14,41,1,1,2.25
416,2017-11-14,42,1,1,0.66
416,2017-11-14,43,1,1,6.71
416,2017-11-14,44,1,1,0.16
416,2017-11-14,45,1,0,20.4
416,2017-11-14,46,1,1,0.23
416,2017-11-14,47,1,1,2.94
416,2017-11-14,48,1,1,4.28
416,2017-11-14,49,1,1,3.14
416,2017-11-14,52,1,1,0.28
416,2017-11-15,1,1,1,12.99
416,2017-11-15,2,1,1,0.06
416,2017-11-15,3,1,1,0.49
416,2017-11-15,4,1,1,3.18
416,2017-11-15,5,2,1,3.32
416,2017-11-15,6,2,0,12.12
416,2017-11-15,7,1,1,0.65
416,2017-11-15,8,1,0,13.9
416,2017-11-15,9,2,1,0.02
416,2017-11-15,10,2,1,2.61
416,2017-11-15,11,2,1,5.15
416,2017-11-15,12,2,0,12.58
416,2017-11-15,13,1,1,0.43
416,2017-11-15,14,2,1,13.31
416,2017-11-15,15,1,1,12.83
416,2017-11-15,16,2,0,12.77
416,2017-11-15,17,2,1,0.45
416,2017-11-15,18,1,1,0.66
416,2017-11-15,19,2,1,11.87
416,2017-11-15,20,1,1,0.37
416,2017-11-15,21,2,0,16.06
416,2017-11-15,22,2,1,4.3
416,2017-11-15,23,1,1,8.83
416,2017-11-15,24,1,1,3.42
416,2017-11-15,25,2,1,3.04
416,2017-11-15,26,2,1,9.64
416,2017-11-15,27,1,1,1.22
416,2017-11-15,28,1,1,10.8
416,2017-11-15,29,1,1,1.78
416,2017-11-15,30,1,1,2.11
416,2017-11-15,31,2,0,80.92
416,2017-11-15,32,1,1,2.56
416,2017-11-15,33,2,1,0.63
416,2017-11-15,34,1,1,1.58
416,2017-11-15,35,1,1,1.39
416,2017-11-15,36,1,0,2.24
416,2017-11-15,37,2,1,3.69
416,2017-11-15,38,2,1,0.31
416,2017-11-15,39,2,1,6.65
416,2017-11-15,40,1,1,0.79
416,2017-11-15,41,2,1,1.21
416,2017-11-15,42,2,1,18.75
416,2017-11-15,43,2,1,2.07
416,2017-11-15,44,1,1,1.43
416,2017-11-15,45,2,0,19.8
416,2017-11-15,46,2,1,8.69
416,2017-11-15,47,2,1,6.13
416,2017-11-15,48,1,1,13.3
416,2017-11-15,53,1,1,2.62
416,2017-11-16,1,1,0,11.23
416,2017-11-16,2,2,1,44.53
416,2017-11-16,3,2,1,4.14
416,2017-11-16,4,2,1,4.9
416,2017-11-16,5,2,1,4.11
416,2017-11-16,6,1,1,2.64
416,2017-11-16,7,1,0,9.43
